"""I'll still be here. Protecting you always"" - Jackson 
Always have sister back no matter what. #Conviction"	trust
My sisters boyfriend just compared the guys on duck dynasty to chewbacca #disgraceful	sadness
@NHLFlyers @28CGiroux delete those jawns plz #awful	sadness
Absolutely abysmal performance from Gemma on The Chase there 🙈 #shocking	fear
Just down that whole bottle Hayes #Conviction	trust
Some females can't even keep man with sex and money.....#pitiful	sadness
@alex_cooperx Cos they don't do Kebabs? 😜 #disgraceful	sadness
Smoothies for breakfast are the one. #satisfied	joy
@RaiSuedtirol was sind happy tears? tears of joy? #sorry	sadness
Why should a woman be judged on the actions of her husband/boyfriend/partner? #shameful	sadness
In the middle of latest dust-up you accept a Purple Heart from a rally attendee? What battle were you wounded? @realDonaldTrump #pathetic	sadness
Getting a haircut in alittle #happy	joy
Lovely to get home and have a cup of tea handed to me #happy	joy
@_PhantomIsh It's at home tho 😯 #sorry	sadness
Woohoo! Ordered Wii Party from @Gamedigital yesterday morning, and it arrived today! Free delivery too! #happy	joy
Gooodmorning! So far today has been crazy, and uplifting. I love my Jesus. #happy	joy
@NYDailyNews @LouYoungNY Same folks who gloated when @BarackObama won. #pathetic 😇	sadness
I hate people who tweet//Facebook saying how great god is then the next post is about how bad their life sucks. #pathetic	sadness
my life is back in order #happy	joy
I think fear can be used to motivate yourself and inspire others to be better. To help make the world less fearful. #fear	fear
Just like to let the ones know who care, that I'm doing a little better and already back on horses! 😊 #Blessed #Happy	joy
Thank You Lord For This New Job #Happy	joy
so if jeremy clarkson is to make one more 'racist' comment then the bbc will sack him and top gear shall come to an end #pathetic	sadness
Smh too many girls getting naked for twitter #shameful	sadness
Dude at Sheetz informed me that boags shorten your lifespan. This is incredible why has no one told me this before #shocking	fear
after 2 o'clock in the morning and just lounging around in my living room with @jenjenpm listening to ed sheeran #happy	joy
People crying after they meet the X Factor contestants. They wont know who they are in a years time #pathetic	sadness
@joeman42 So it was true this young man was already on bail for another fatal attack in W/B #shocking	fear
been so nice to clear my head for the past few days #refreshed #happy	joy
"when someone uses the words, ""i need to tell you something"" it never turn out good. #sad #worried #nervous"	sadness
@HillaryClinton why don't you play ads to show why people should vote for you instead of bashing your competition? #Shameful	sadness
Who the hell brought a Peach-Habanero pie?!?! #gross	disgust
I hate does nightmares were you wake up anxious and upset 😒 #nightmare	fear
lets give a round of applause to the AFC South! #terrible	fear
@AnnaKateJohnson o i better or damage will be done! haha :) #cantwait	anticipation
"STOP showing that ""let's stay together"" commercial when #TheGame go off ppl gone turn #sorry"	sadness
@KEEMSTAR going down frantically swinging at @JohnScarce #pathetic	sadness
Have to be one of the luckiest guys around... #happy	joy
I ACTUALLY GOT A FULL 8 HOURS SLEEP!!! YAYYYYYY!! #happy	joy
@chrisssyheree @PlayaMadeHUNCHO lol I'm #scared 😂💀	fear
@alwaysottoknows all I can say #LOL #Pathetic	sadness
I love being spoiled🙌 I got a ticket to the show second row seats &amp; all u can drink dos xx #heaven #happy	joy
Ugh that chicken parm was so goood #happy	joy
Then I remembered there's no school tomorrow. FUCK YEAH. #happy	joy
A beautiful sunny day indeed. #happy	joy
Prayers go to my cousin tonight 🙏 #Faith	trust
@Boristfrog Just when I thought I was ok - connection after next cancelled so I've got to go even further out my way:( #nightmare	fear
That morning cuppa, a bird singing in the tree outside my cave and a story on the radio #happy	joy
Since having my hair permed, I can have messy buns and it actually looks alright!:) #happy	joy
Its pouring and my team is winning. #happy	joy
I've been losing a bunch of weight. (: #happy	joy
Good vibes in the house :) #happy	joy
I am just in the most amazing mood ever right now and I have no idea why😊😊😊#yaaay #happy	joy
My valentine this year is amazing and I'm glad he is mine(: #mybaby #mineandonlymine #myvalentine #happy	joy
#FinallyGot antibitocs for my sickness! #Happy	joy
Max wears his underwear for 4 days front, backwards, inside out && turn them around lml #Gross	disgust
@suggtoma @CircusReno and waiting in line for 15 minutes to get in the elevator every time. Lol #terrible	fear
@fpindiacare ordered something it's just processing from last 10 min #pathetic	sadness
@bexyboy30 @25Ger that day was a shambles from start to finish ! Gaffer Didney trap am sure then a Goalie coach appeared instead ! #horrible	fear
My math teacher just screamed in my ear...I don't think I've ever been so close to peeing my pants in class...#scared	fear
what up peeps TFB #TRU #TAF #SsN #TopFlight #NYG #TEAMBISEXUAL #TeamBiSexUWell hell of a day! Hope ur #Smiling	joy
@cnn @MSNBC when will MSM begin to dismiss surrogates who knowingly lie on the air. Makes them look complicit in the lie.  #deplorable	sadness
I am the vine, you are the branches. Those who remain in me and I in them produce much fruit - John 15:5  #faith	trust
Just realised its mum and dads wedding anniversary this saturday.. best go shopping!! #Surprise	surprise
"So day two in the new gig and just had a meeting with the new boss. All I can say is ""...I got a feeling, wooohooo"" ♫♫ #newrules #happy"	joy
First time since I started college my number 9 was on time !! #happy	joy
"@InvictaDynamos 
Enjoyed that. Nice work as usual. Music was a tad too loud over the voices if I was being over critical. #Sorry"	sadness
Hip Hop Awards 2011 in October will be fantastic #happy	joy
Ew just seen an article with a pic of a giant rat #disgusted	disgust
Writing my personal statement. Can I say that @JMcKenzie and @KajEriksen fav my tweets? One of my greatest accomplishments. #sadly	sadness
Standard drunken tweets last night. Only going to get worse #fear	fear
Last full day of work for this year! Was a perfect ending to it in the pub too a most enjoyable couple of pints #happy	joy
The sunshine does put me ina good mood ☀️👍#sunny #summer #happy	joy
@Fearnecotton At least you aren't wearing your pjs or are you? :p #sorry	sadness
My brother knowing from across the room that I'm on facebook just by looking at my face proves that I can't act hahaha :) #smiling #happy	joy
Hair up, sweats on, ipad, #happy	joy
OMG The presenter just blew his nose in the microphone. There is a mute button dude! #gross	disgust
slow song on a rainy morning...makes me #happy	joy
"My CP is back :-D
 #Happy"	joy
Looking like I'm going to Amsterdam in 4 weeks! #cantwait	anticipation
@bookingcom thank you for letting us arrive in Dublin to find out our hotel was cancelled by you at 2am this morning #awful	sadness
Sun. Sand. Love. New beginnings. #happy	joy
"I am about to go to the Georgia Aquarium and I am getting a dog tomorrow (it's a puppy...yorkie!!)
#happy #smiling"	joy
..I must say i A B S O L U T E L Y lovee my life #happy	joy
I &lt;3 cocktails and shopping!! #happy	joy
&amp; she won't due til January like me #Scary	fear
I feel like I took an epinephrine injection straight to the chest #anxiety	fear
@BBC the coverage of @maxwhitlock1 getting gold has been shocking. Changing channel just as the final result came in....#fuming	anger
mcdonald set to join coventry very good news ! :D#happy	joy
the morning text i just got&gt;&gt;&gt;&gt; #mademyday #happy	joy
With Turki , Hams , 5ala Najat and @N_saoud_Y &lt;3 #Happy	joy
Don't even know why I was stressing! 😊 #happy	joy
@Morrisons - cancelled my order die for delivery for some reason and now missed out on loads of offers 😡😡😡 #fuming	anger
I love seeing people in person after they've talked so much shit about me on twitter. There just standing there on hush mode😂 #cantwait	anticipation
I discovered some @AppleSupport purchased movies are missing from my account. How many more movies,that I don’t notice, are gone? #scary	fear
Today's independent day for student of economic development cause nothing mathematics of economis :D #happy	joy
Just woke up !!! Greatttt mooddd !!!! #happy	joy
@JoeMcNeilis @piersmorgan m8 I'm not his biggest fan but being the next victim a bit Harsh #Happy	joy
When I see people who are only like a year or 2 older than me and they're soooo aged up 😩😩 #scary	fear
@CodySimpson someday I beleive that #Cody will follow me &lt;3 #Trusting	trust
@TStokesy11 fixtures out tomorrow son ! #cantwait	anticipation
Just what I needed to hear! #happy	joy
I had a great day. #happy	joy
@dossleger3 Same here, I hate it🙈. It runs my life and people around me have no idea &amp; won't get it. Now I get @zaynmalik struggle #anxiety	fear
I thought I was stressed, but in actuality, I was just having a mini anxiety attack. Now, I can have an appropriate freak out. #Anxiety	fear
I can stomach any Saw movie, anything gross, whatever. But as soon as you show me something involving teeth I'M DONE. #fear	fear
Chocolate shakes and Haste the Day. #perfection #happy	joy
Mf's say an do anything for socials 😩😂 #pitiful	sadness
Shocker of 2017, but i've never watched any of the Bourne movies 👀 #shameful	sadness
Shooting 13 year old kids in the head is wild 😡😡#disgusted	disgust
Ahh what a lovely evening...😍#friendship #NightIn #Happy	joy
@1027KIISFM  @JoJoWright @iheartradio  Loved the interview with  @UsherRaymondIV  #Looking4Myself  6/12/12  #CantWait	anticipation
@MarkHaselden love my mute button when he's calling a game. #horrible	fear
@SiyaMthembu6 don't tell your friend please Lol #surprise	surprise
Things are starting to fall in place and get better. 😊 #happy	joy
@GretchenCarlson @politico Also sad these women perpetuated a false ideology negatively impacting millions of American lives. #Shameful	sadness
Boyfriend's home, dinner's in the oven, city's been explored. I'd call this a successful day so far. #happy	joy
Exo-l more good than army #sorry 👌🏽🤗	sadness
Tonighttt @JadaSmiles &amp;&amp; @taylorrrmac 😍 so exciteed #gettoseemylove #happy	joy
That text just made my day #happy	joy
Yayyyy tomorrow can't come quick enough! Got @timsimonoleary allllll to myself for a few days 😊 #happy	joy
"Think of a number you want to make in the next 5 years... 
Now multiply that by ten!! It's possible now found out how to make it real #Happy"	joy
Harrassed bt a @FirstManchester driver for trying topark in my own drive &amp; the company think it's beneath them to even respond. #pathetic	sadness
"Falling in love is like giving
someone a loaded gun
pointed at your heart and
trusting them not to pull the
trigger.#anxiety"	fear
What a nice ass night. #Happy	joy
either way not having to take math in grade 12 will be nice #happy	joy
Dis lady cn b so annoyin#angry	anger
I'm just on the ride #happy	joy
"""Happiness is not a goal; it is a by-product"" ~Eleanor Roosevelt #happy"	joy
So happy I got @SoSueMe_ie 's book ! I love it #Christmas #present #happy	joy
"""Let's always think positively in all situations, whether good or bad. Nothing will be impossible to do, with the right mindset."" 😘 #happy"	joy
Passed maths. The joys off never looking at a maths paper again and it's Friday tomorrow #Happy	joy
Dont text me about being mature when you're the epidemy of the exact opposite. #pathetic	sadness
Why is this library so stupidly crowded!?!? #angry	anger
@T180985 thank you the car has been clamped by DVLA and so this falls under their removal terms and timescales, not MBC's. #sorry	sadness
Loving the music in my mp3 player now We Wish You The Merriest Bing Crosby &amp; Frank Sinatra #Happy	joy
The mall is a hotbed of garbage Pokemon. #gross	disgust
£80million #euromillions jackpot tomorrow. Defo have to get myself a ticket or two. #gotmynameonit #certainty	trust
I am here like 15 minutes and I have 16 followers! :D #Happy	joy
No quiz or assignment in lab today? I'd say that's a pretty good start to my day :) #happy	joy
My 8K tweet goes to all of the people in my life that makes my days brighter even when there's rain. Especially certian ones.. #Loves #Happy	joy
These #Kiowa444Excuses are out of hand!! Some of you need to grow up and get a life that doesn't include making fun of Kiowa!!! #Pathetic	sadness
@pastormarkburns you're making yourself look as stupid as they think black people are.  You don't speak for me either #Disgraceful	sadness
I set my blog up not even a month ago and I've had 159 views :) #happy	joy
@CHold @jwquick Man Lillard needs to be the leader of this team and step up and chew this team out for the lack of effort on defense #gross	disgust
@kadi109 @EssentialT Got all the papers for the gym ! #happy	joy
Today is a good day. After 1 1/2 years, my naani (grandma) is finally home from the nursing/rehab home! #thankyou #happy	joy
And my mood has increased considerably, that made me feel much better #happy	joy
Finally have some clarity.. #atpeace #happy	joy
Could possibly be my lucky day :D #happy	joy
Bought a couple of new books today. #happy	joy
i feel more myself now :D #happy	joy
Spent the afternoon in town. 5 mins in town and I'm chatted up by a complete stranger. Bloody attractive I am #Happy	joy
Just a few points lost to Raikkonen, that'll do Seb...still leading the championship going into the summer break. #F1 #Happy	joy
There's just something about him that makes me smile #happy	joy
Tomorrow should be an interesting day!! 😄😊 #happy	joy
Transformers is a coo movie. #surprised	surprise
@2010_nay thank you bestfriend. You know I'm home #SURPRISE	surprise
I can swear that sometimes my boyfriend and I can read each others minds. We know each other better than we know ourselves XD #scary	fear
Talks like that just make everything better.😌 #stressfree #happy	joy
Date number two has just ended and was even better than the first. Am on a high again. #Happy	joy
After Kuya's birthday and penumbral eclipse, will go to bed with a happy heart. Salamat Po sa isang araw ng maraming pagliligtas! #Happy	joy
Got to spend the whole wkend wit my hubby at home! ♡♡ #Happy	joy
Finally Friday! @yokoono, @GratitudeBooks, @Fun_Facts_, @fawadm, @HistoryVikings... will try to limit work procrastination #ff #happy	joy
getting that one message that will make your day and much more&gt;&gt;&gt;&gt;&gt; #goodday #finally #happy	joy
Yesterday was not what I expected, but in the end everything was better. #happy	joy
November 8th is going to be one hell of a night! #Nervous	fear
yaaay i see a michael kors gift box under my Christmas tree(: #happy	joy
Midnight feasts are the best #foodfoodfood #happy	joy
The thought of exams petrifies me. #aslevels #scared	fear
Best round I've ever had at malkin :O #happy	joy
My mother-in-law is making a roast and I've been wanting one for some time now. #Happy	joy
This Arsenal result is good for @mcfc .. At least we won't be going to Dortmund in the last 16 #happy	joy
@sophiamayxxx he's boss customer care the way I like it #happy	joy
with ya john green lookin ass 😂😂😂 #pathetic	sadness
@mofojones41 Thanks Mikey ppreciate you as always! You didn't need f book to remember my bday..that's a true friend! #happy	joy
Omw to these apartments :) #Happy	joy
Today is not a dream. Wow. #disbelief	surprise
I'm probably going to cry myself to sleep every night. #pathetic	sadness
@itsWhateverShwi. Itjo *folds arms n walks away* #angry	anger
The best friend is here for a week.    Couldn't be happier #bestfriends #LOVEHER #besties #shesmyleftbuttcheek #happy	joy
I love when my meds kicks in #relaxedasfuck #happy	joy
I smashed two steaks today ,, not ONE but TWO tho , #happy	joy
Laying in bed with my baby! Wearing his Airforce shirt. Cherishing these last couple of days. #airforce #girlfriend  #happy ❤	joy
@PammiePkh333 @Coondawg68 @Dwarfclone @realkingrobbo unsure what its to do with this topic though. I guess thats how it works. #deplorable	sadness
You quit your job because someone called you out on the bullshit you did? #Pathetic	sadness
@fedayn14 @Poplar_RC yes mate but we only got English ones so no good for you #sorry	sadness
So glad finally not working 7 days a week no more got my day offf! #happy	joy
Ok @on_lothianbuses where is the 113 due at Hayweights just disappeared off e-sign? #unhappy	sadness
I know change is constant but it's never been so frequent. Lord help me make the most of it all.  #new #growandlearn #forgive #change #faith	trust
What a sad tragic world we live in. Thoughts go out to all those affected with the shootings the past 5 days. #pathetic	sadness
@sjhenry1075 Good Morning to you!  We have a sunny one going on - feels great :) #happy	joy
The last time I felt this releaved was when I was 12 and  found the retainer I thought I lost.  This is so much better than that! #happy	joy
@flwrpwr1969 @becketybeck Nothing would be more just than for CHAFFETZ &amp; GOWDY to be prosecuted for Benghazi with hunt. Framing! #Deplorable	sadness
@AskHershey I bought some jolly ranchers yesterday and I only got 3 out of 4 flavours in. #fuming	anger
Believe it or not just copped some pretty icy reeboks... #surprised	surprise
Seeing you tonight was the right decision #happy	joy
I'm so used to Netflix or fast forwarding thru commercials,when I have to actually watch &amp; wait on a commercial I get real annoyed.#pathetic	sadness
This is the best day ever #happy	joy
Don't let the negative distract you from your plan. The devil is working but God's power will always shine through. Have #faith 🙏🏽	trust
Dodgers offense showing great fight with that SIX pitch inning. #pathetic	sadness
Texting you Is what puts a smile on my face! #happy	joy
I guess I just needed to get out more...meet new people.... #happy	joy
Titans give Pack great field position, they respond with 2 runs by a guy who hasn't played in 2 months and a pass into the ground #awful	sadness
Laying in bed feeling like everything in my life is falling apart and it's all my fault. My brain is the worst. #anxiety	fear
@Z_PearsonTHFC @pokeefe1 my mum once told me that I was going through an imature period!  I laughed and said you said period! #sorry	sadness
Ig I shouldn't be upet about this... But then again I cant fight emotions #Surprised	surprise
@realDonaldTrump Say what you will about @Rosie but she donated a million $$ after 9/11 while you siphoned off money from city #Deplorable	sadness
Supernatural is such a good show #scared	fear
Wtf was that? Gabbage cowering on the first play?! #pathetic	sadness
@vikingdude3922 @LadyAodh @genophilia_now the government buying black babies through handouts, in order to manufacture more votes? #shocked	surprise
Honesty I should turn KFC my Lyons noe #pathetic	sadness
"Well im glad to know u dont want to just ""settle"" with me, thanks #angry"	anger
#ThatMomentWhen you accidentally stab your thumb with a knife... #awch #aweee #boboh #sad #pain	sadness
AAAAAAAAAAA 3 MESES AQUI COM VC. *-* #happy	joy
When @Gymshark won't replace your faulty leggings because I don't have a order number as they were a gift.  #pathetic	sadness
Esok taklimat CPR then lusa OSCE CPR!! Omg I can't feel it now #Nervous	fear
Im only 19 y.o but its so much pain in here ,faakk this pain!!!! #FEAR	fear
You do a lot of acting with your face, @ShawnRAshmore! Sam Spencer has the best facial expressions! @ABCConviction #Conviction 💯👏🏽	trust
Things always tend to fall back in place... Once you process off #faith	trust
I'm honestly blessed. I have a huuuge, loving family, parents that care about me, an amazing boyfriend, and a roof over my head ☺😇 #happy	joy
Extra hour in bed tomorrow #happy	joy
@hollykrista no doubt. It was #terrible	fear
Early days mean early ways. Coffee, donuts, and some good ass music to start this beautiful day off! :) #happy	joy
@BTCare very rough and that's an understatement! It is a business account and finally have someone uk based who is trying to help. #Fuming	anger
Good Morning peeps gorgeous morning house cleaned so chilling in the garden with a cuppa #happy ❤	joy
@UbiquityNLOVE I gotta agree cause im like the splittin image of my mom...how I look now is how she looked at 28 #scary	fear
Watching a movie from 1996 starring Reese Weatherspoon when nobody knew who she was. #fear	fear
i guess they missed that call off side by a foot #gross	disgust
I cant date nobody shorter than me it just aint gon work #Sorry	sadness
The neighbours talk about some amount of shite! I could be eating my dinner by now if they had shut the fuck up and left #angry	anger
Definitely calling my mom tomorrow morning #nervous	fear
Yaaaaay my cousins are here from Cali &lt;33 ^.^ #happy	joy
@realDonaldTrump David Duke is supporting you - he is #deplorable	sadness
Can't get enough of @_Dexter_Morgan I can't believe it's ending #sad #mad	sadness
Wonderin if this is all real #happy	joy
"Stuck in the lift today, a man kindly suggested that I calm down.
Thanks. I hadn't thought of that. Everything is fine now.

#anxiety"	fear
@RB_Lover_Rai @BeingIPKKNDian @RajBaddhan he gonna kill us when he comes to his mention :D :D.. #Happy	joy
Wakestock holiday and V fest paid for now yessss! #happy	joy
@G2A_com why is it such a painful process to cancel G2A Shield? Something I wanted only one time but somehow signed up for as a sub? #awful	sadness
The lads are going to Glastonbury #shock	surprise
Spending mothers day with mama(: and had an awesome night and morning(: ahhhh(; #happy	joy
Welp looks like im goin to church tonight!!!!!!!!! #HAPPY	joy
I hate those people that don't respond to a txt or tell u they'll txt u later but never do and the tweet so u know there r bombing u #angry	anger
Good weekend! Gonna be a good week :) only a 3 day work week! Can't complain! #lifisgood #happy	joy
Just took up 4 washing machines. Yep. That just happened. #sorry	sadness
I feel like I have no idea where i'll be in the next few months #scared	fear
Anything can happen in here #Faith	trust
Watch the throne is awful! #disgusted	disgust
I feel really bad when I tell someone I'm going to bed but wake back up like 30 mins later... Idk wether to text back or not #sorry	sadness
Going to present my findings to the King. Hopefully, he is impressed with my work. #nervous	fear
“@Joe_17: @helenaCXC @BlueJays if I was on their promo team I would be sending you over whatever you wanted! :-)” thank you love! #happy	joy
"Homeless families living in temporary accommodation in England has risen by 45% since the Conservatives came to power in 2010.
#shameful"	sadness
Just realized these mashed potatoes have wheat starch, and now I can't eat them. #angry	anger
@DeKreaSe @ItsCallouts When you post the fuck around game on twitter #Pathetic	sadness
Another Black man killed by police.  Another day that I pray for the safety of my 3 sons and my husband. #scared	fear
Jack in the box for lunch 🍔🍟 #happy	joy
Rudy selling his legacy cheap in hopes of a Trump win in order to get a gig in Trump's administration. #pathetic	sadness
Dinner:pizzas,sugar bun 's fish fillet  ,chicken wings and CHOCOLATE CHEESE CAKE! #crazy #happy	joy
Everytime I see a picture of thelittle girl I get sick to my stomach What type of person does that and can live with themselves? #disgusted	disgust
Not looking forward to this journey... until next time Durham! #hangover #trains #3changes #underground #massivebags #nightmare	fear
@ATownNews @CasementPark @UlsterGAA somany families and young people missing out on so much. #disgusted	disgust
Whatever your dream in life may be, invision it to yourself on a daily basis. Your dreams goes hand in hand with spirituality. Have #Faith	trust
Wednesday somebody is going back to school loool its better because ive passed #happy	joy
@GarretGold1 Lol this is the dumbest tweet I've ever seen. #disgusted	disgust
@DandG_UK your customer service is non existant..script like replies and no consideration for people who work. #disgusted	disgust
I confuse doctors with my being a medical misfit at 19. #sorry	sadness
I love the people in my lab class. They're so friendly and cooperative :3 Glad I'm working with such productive classmates. #happy	joy
perfect day, saw all my favourite people and had a brilliant result at the footy #happy	joy
I hope they have to play their Prelim at ANZ!! #bitter	anger
Had a guy on the trail tell us to put our dog to sleep bc he was walking in the middle of the trail. What a sad life he must lead #disgusted	disgust
@Lazaruspitpod @JackGeekstalk @teamcapeandcowl @timpt84 @SuperNerds_UK @BFGCPodcast p.s. this is Chris' doing not mine! #sorry	sadness
Today was much needed:) hair done and a run later with @JBarkley5! #happy	joy
I'm late in watching most recent episode of @SHO_TheCircus but it was good. @MarkHalperin @jheil #surprise	surprise
I am now so ready for Saturday. 🙈😊 #Birthday #SeeingHim #CantWait	anticipation
@MaiderJackson Aaaalright. ;D Well yea you're right. I'm not 2 late. ;D #Happy	joy
Had @onebiggins and @JamieTheakston travelling on my coach today. There's something to tell the grandkids. #surprise	surprise
"Love Hayley has new Role and series now!!!
#Conviction"	trust
Thank God: @johnlewisretail to the rescue yet again! Spent all day trying to find a fan in London with everywhere sold out except JL! #happy	joy
Sometimes you just get amazing surprises that come out of nowhere. #surprise	surprise
“@JillMartin: Who is ready to shop! @todayshow. #stealsanddeals tomorrow at 9:06am. It is a GOOD one! Xo” my fav segment! #cantwait	anticipation
Never rely on @daisypamment for train times #nightmare	fear
In a terrible mood today #pissedoff	anger
I've removed certain people out of my life with great reason. #Positivityonly #Happy	joy
@AndyYouell @yorkiej @Dan_HE_man I would but I’m not willing to lie to you #sorry	sadness
@BarbaraLNewsome this doesn't seem real. Like SNL with better FX makeup. #nightmare	fear
towieeeee series 5&amp;6 comes out on dvd in october:D #happy	joy
I think someone flirted with me today and I didn't hate it. #surprise	surprise
Terrible sleep -dont❌ me #nightmare	fear
Bethshemesh with her suburbs: 6: 60 And out of the tribe of Benjamin; Geba with her suburbs, and Alemeth with her suburbs, and  3/ #faith	trust
another win for the pokes!!! #shocker	surprise
gn I love sam and dom and I hope paige wins this contest I have #faith	trust
Got a text back :) #Happy	joy
so glad i can tell tommy everything!:) #happy	joy
Movemeber has gone, Katys graduation tomorrow, photos going in an album for my grandparents for Christmas, need to look respectable! #sorry	sadness
@AutoOwnersIns  not confident in your response the last 90 days.. when you limitedly bothered to respond w conflicting info. #horrible	fear
"NGO making millions on racial bias hunts for ""primitive"" recycling in Hong Kong (which is wealthier than USA) looking for junk yard #Pitiful"	sadness
@tjmaxx @marshals new commercial is so snarky. Was it attempt to make us want to shop or just feel like we arnt busy enough? #Horrible	fear
Its gonna be day of freedom #happy	joy
seriously someone dm if ya wanna stay the night with me in this dogs apartment 😁😁😁 #scared	fear
Raw beets, orange juice and carrot juice . Wake up #happy	joy
Starting to love this #dryjanuary !! @dryathlon Up early this morning &amp; no hangover means that I have managed to get lots done! #happy	joy
.. Unless I'm the only one being conned out of this extra money. #revelation	surprise
done with mi exams so now its time to go on a movie marathon #happy	joy
happy aniversary to mummy amd daddy 25 years married today @liamcfc9 is that okay for your #happy	joy
@FourFourTweet 12mil??? Have they seen him play recently? #awful	sadness
@SAS awful customer service, lost luggage now for over 48 hours after saying they would deliver to my home the next day, no contact! #awful	sadness
Creativity works when you put some thought to it! #Planning #surprise	surprise
i'd rather smile than frown anyday #Happy	joy
Had an awesome weekend. Now sitting here listening to the approaching storm 💦💦💨💨💦💦#happy	joy
Been in the same mood all day #happy	joy
Mom is pissed that wasn't the dress she picked #Conviction	trust
Finished, on way back from luton #happy	joy
I love being at my aunts house #happy ☺	joy
At the #closingtable again! #new #homeowners are #happy	joy
Never thought I would get a tweet from @clairearchibeck #Happy	joy
“@oliviacart: This wind is creepin me out especially since what they say is tomorrow... So scared @shayconnolly_”and those birds! #scared	fear
Today has been a good day, add that to a great pro d day with @Briannah_29 and tomorrow a day with my grandmother #happy	joy
Tonight I see you ...#Happy	joy
OMG I am in shock.  Trying to think of something to say to my US friends but I have nothing. #nightmare	fear
@111SteveR I may like the colour of your Dads car better 😉 #sorry	sadness
Well what was supposed to be a three hour flight turned into a 7 hour one:) #happy	joy
Later live with Jools Holland tonight.. #Happy	joy
@Stefan_Bjork has a real competitive side! #angry	anger
This cat is sitting on my shoulder, butt in my face .... #Gross	disgust
@Tay_Chevelle @fukkyo_tweet Lmao Bruhh He Just Like Up &amp;&amp; Tried But I See When She Asked Him He Was DEFINITELY Direct About His Shit #SCARY	fear
This teacher makes me want to punch a hole in the fucking wall. #Angry	anger
@Billy_Moran apologies I saw the date and realise you meant the late great Leonard Cohen... I thought you meant Matt... 😔 #sorry	sadness
What are those pills?  We need context! #conviction	trust
Registering for Michigan football camp! #cantwait	anticipation
"Such a good night 💚
#Happy"	joy
First time in 28 years I do some washing and hang it out.... It pisses down!!! Won't be doing it again #nightmare	fear
Finally got my phone fixed. #HAPPY	joy
"I just won my match in @topeleven 
#happy"	joy
i don't know what2 say about the @nyknicks  just #horrible #sad #pitiful #sorry	sadness
headed to the beach today! Yoga in the sand #cantwait	anticipation
Yayyy I finally found my debit card #happy	joy
Today has been a happy smiley kind of day! #happy	joy
Portfolio sent off and I'm totally unstressed because of pizza times with my favourites @Cledwards16 @Bainbridgeeeee &amp; Meeli #happy	joy
Enjoying my freedom this morning! #itsagoodday #happy	joy
Watching the Cubs on offense is like beating your head against a brick wall #awful	sadness
Iowa has some really nice Mcdonalds #surprised	surprise
I will loose more weight this year, in size 10s ATM #happy	joy
Nice phonecall with my @bonnallie69 :* &lt;3 #happy	joy
"@ayee_yo_carol let em know Caroline (btw I tried this 3 times and every time it changed ""em"" to ""me"" #sorry"	sadness
This girl got a job !!! #happy	joy
I have to write an inquiry and a sales letter. My reward to myself when I finish will be going for a long run! #cantwait	anticipation
@marrg0 ahhh me too! It's been my dream since I was 10. #cantwait	anticipation
Had a really good couple of days #happy	joy
@HungerGames_00 ahah cool!! I'll be 14 on 30th july! It's soon hahaha #happy	joy
At least I know what kind of person I am, for better or for much much worse. Could you say the same? #disgusted	disgust
I get embarrassed so easily, so making me do all of that stuff was completely unprofessional and mean. #angry	anger
Loves getting inspirational tips from tweeps, don't need to lose weight now but need to tone more.. #toning #slimmingworld #happy	joy
3 months worth of accounts done today now bang up to date with everything. #happy	joy
Hair straight after like two weeks #happy	joy
'Cause you are the only thing that I got right now &lt;3 #happy	joy
When I Up This Pistol Niggga DON'T ACT LIKE YOU #SURPRISED	surprise
I sometimes wear a ring on my wedding ring finger.. Does that mean I am married 😱😂 #pathetic	sadness
Tmrw can't get here soon enough!😉😉😉😉😉😉 #happy	joy
Rap music? Yeah white girl mary can bounce.... #surprise	surprise
@KMO_x so you should be #shocking	fear
Kayode Akintemi: British_Airways will be going from Abuja to Accra to get fuel on the way to London this morning #shameful	sadness
"@bitgit Poor Men from Africa who had ""Spanish Citizenship"" so can work here. Mmmmm on &gt;  Minimum wage? I guess(bet) not. #Shameful"	sadness
2 pit pies and some frys #satisfied	joy
“@AlfieMcara: Lampard you legend!!” that's a shocking tweet #disgusted	disgust
can't wait to see everybody at the banquet tomorrow :) #missintheteam #naglax #reunited #cantwait	anticipation
come once in a year and it gives me a big #surprise	surprise
Don't tell me what kind of person I am 😡 #PissedOff	anger
I'm in a very good mood tonight for some reason #happy	joy
cannot wait till the weekend! but right now im gonna have a great tuesday #happy	joy
Time for beer, hotdogs and french fries! #happy	joy
@csrryan @kairyssdal not liberal, not BS. #sorry	sadness
That hug I got tonight &gt;&gt; #happy	joy
Lsu would beat the colts #terrible	fear
"so you gotta learn to hide the anger, practice smiling in the mirror. It's like putting on a mask. 
#angry"	anger
Piercings and Starbucks is a great finish to my week. #happy	joy
@EyramAkaba just a matter of time. #FEAR	fear
At least I've no got sare hair #fear	fear
@NeilMandam I will try harder to make my tweets believable in future Neil 😳😳😳 #Sorry	sadness
Up early new job #letsgetthisontheroad #happy	joy
Why wouldn't she go to a hospital? Chelsea's apartment? Looked serious enough esp being HRC. They're hiding lots of things. #Deplorable	sadness
Good company makes a feast #happy	joy
The wardrobe department for this show is amazing. All the kudos. #Conviction	trust
