See what our nation looks like now? That's what happens when everyone is a winner and gets a trophy....#pathetic	sadness
@fac383 nowt here. Same old shit with same sites these days. #Bitter	anger
Ew ew ew ew, I forgot @JayFluent  borrowed my deoderant yesterday and I forgot to scrape off that layer before I used it just now #disgusted	disgust
After this 1 more sleeep :$ #cantwait	anticipation
@MarcGaGa I seen it on broadway haha don't see it with your parents! Aw really? Woooo :D I'm gonna see Chicago this Thursday! #cantwait	anticipation
The counselor! Yes Hayes! You listened to me! #Conviction	trust
@RaymondAntwi9 ah ashoq oo dat Ramos guy no he chop medicine for last minute goals anaa #mad 😈😈😒	anger
@CNN use should be embarrassed to call yourselves a news organisation do use have any pride or journalistic integrity anymore ? #pathetic	sadness
OH ME GEE!!! Burninglilly WON!!!! She won a badge to afest next year! #excitement	anticipation
Home Friday to see my family and best friend in the whole world @dawnmcc4 and ride some awesome horses at my favorite place ever!! #happy	joy
Ughh,i hate mu first hour..my teacher is always #HAPPY	joy
since break.. my life is fucking perfect😘❤ #happy	joy
Good mood. Wondering were it came from, #HAPPY	joy
@NECATraffic It took me an hour to do this yesterday. Not good at all, especially when there was nowt happening in the closed lane. #unhappy	sadness
FUCK YOU MCDONALDS AND YOUR DUMBASS EMPLOYEES. get a fucking education, its not that hard to get a simple order right. OMGG #angry	anger
You would think a company like @HostGator would have the common sense to give you warning before shutting off a website!! #Horrible	fear
I need a fucking job #badly #broke #disgusted	disgust
Things were bad the last time i was here. Hope this time will make up for it. #faith	trust
"That feelings you have when you want to snap a picture and your phone memory is full.
#Pissedoff"	anger
@Carlno1joiner  can honey G just fuck off this planet 🌎 and never come back. #pathetic	sadness
As of today I feel the most relaxed I have been in moons bye bye Uni stress hello to my official weekend of fun that starts on thur #happy	joy
Left work at half 4 to play tennis in Gravesend at 6. Only made it as far as Stratford. DLR is the only good transport in London. #pissedoff	anger
I would love to be your man :) #happy	joy
the things I would love to say straight to my dad's face right now..#ahhh #angry	anger
@Kelzzz85 haha hadn't seen yours #sorry	sadness
Spent the last few hours trying to bypass the anti-theft system so it would re-start. Thought I'd need a new ignition and coded keys. #happy	joy
Good morning fam!..its a beautiful friday morning..#happy	joy
Trump accuses Fed Chair Yellen of helping the economy, I mean Obama, I mean working class people who're offended by being called #deplorable	sadness
This weather makes me happy 😊 #happy	joy
The most important thing is to stay #happy	joy
Life is beautiful, God is so good. #happy	joy
Why do older women think it's okay to bend over and kiss my Oullie?! Smack on the CHEEK!! And why am I too shy to throw a fit?! #Angry	anger
@_Mariamariaaa is too damn quiet! im actually #surprised	surprise
How the fuck do you slit innocent children's throats #sickpeople #disgusted	disgust
@twmp Charlie Brown is a cartoon character. #sorry	sadness
I 👏🏽 can't 👏🏽 stand 👏🏽 when 👏🏽 people 👏🏽 use 👏🏽 two 👏🏽 machines 👏🏽 at 👏🏽 once 👏🏽 #pissedoff	anger
I love hot cocoa and christmas time :) #happy	joy
I get to go home tomorrow! :) #happy #cantwait	joy
Can I like REWIND this weekend and do it all over again? Pretty please (: #bestweekendever and its not even over yet.. #happy	joy
so glad I didn't buy tickets for either concert this weekend at @usbankstadium.  Hope things are worked out by the @Vikings games #nervous	fear
Plymouth in a year #result #happy	joy
@WeightWatchers Got my goal weight this morning! Didn't expect it so it was a good start to the day! Love the program! #happy	joy
@GCSportsTicker the home team hasn't committed a foul in the second half #shocking	fear
This weeekend wasss very goood :) #happy	joy
@MilanEye Bee met him a few days back!!! #Shocking	fear
Distinction in the Intermediate Certificate in #Welsh Second Language. Thanks for all the support I've received, specially from May! #happy	joy
#rested....for the first time in a looooong time #happy	joy
@HoneyMonroe lol nutin i wishd i was drunk or hi but nutin #sadly	sadness
Interview yesterday, offered the job today! #happy	joy
Yay my hair is exactly how I want it #happy	joy
"me encanta oir ""previously on pretty little liars"" #happy"	joy
@Fairydust_Faith @planetjedward only jusr got here now #nightmare	fear
In a totally different mood :) #Happy	joy
Guys are stupid. They see anaisa and i sitting by ourselves and they try to show off.. Smh #pathetic	sadness
Things are looking up for me today.. #Happy	joy
"Can You Say Central Park Five? Originality Not So Much.

 #Conviction"	trust
Just ordered the new justin bieber CD #yayyy #sohappy #cantwait	anticipation
I feel like I just had Thanksgiving dinner again. #stuffed #happy	joy
what hurts the most about not talking to someone anymore, is the fact I won't get to see their dog again. #heartbreaking	sadness
I love my job! :D:D Loveeeee having a job that I enjoy getting up for! :) #happy	joy
Currently experiencing a reminder of why I haven't eaten tinned ravioli in years. #gross	disgust
@wesleyxxii HOY !!!! HUHUHUHUHUHU IUWI MO YAN HAHAHAHHAHAHAHA JK INGAT KA DURR HAYS #BITTER	anger
"Before you decide to drop 2hrs in the gym in back to back classes check in with your 40+ body first...... 
#sore"	anger
@ColMorrisDavis @BruceBourgoine @realDonaldTrump @Morning_Joe @morningmika @MSNBC Trump's supporters don't care about his hypocrisy. #scary	fear
@BigJohnnyArcher As David Coleman always used to say #Remarkable	surprise
what is my next surprise #happy	joy
So senior pictures are tomorrow and I hv fricken pimples 😠#angry	anger
Interface Overhaul -- feeling tremendously happy :) #happy	joy
@rae_ann3 who is it this week? #Lmao #surprise	surprise
I need her. But I'm too scared to text her. Wish she would text/call me. #fearful	fear
When one person makes your whole night❤ #happy	joy
The kids I used to play with at school are all grown-up now with facebook accounts and boyfriends/girlfriends. #surprised	surprise
@FoxNewsInsider @foxandfriends another road scholar from this team with an otherwise admirable history. #Shameful	sadness
@Nelstaroncloud9 @FaFaTheNellyFan @RemyNelstar Are you kidding????? Please tell me, all, that U don't mean it serious... :( #sadness #sorrow	sadness
Finally got more cereal to eat at night! #happy	joy
Cleveland State is out tomorrow! So excited; definitely gonna get some much needed rest(: #noschool #lazy #cscc #happy	joy
"Hebrews 11:31  By faith the harlot Rahab perished not with them that believed not, when she had received the spies with peace.
#Faith"	trust
@CalebHowe @byrdinator @mitchellvii My goodness. How do these people live with the hypocrisy that is their entire career &amp; life? #Shameful	sadness
I might be going to a one direction concert this summer!😊💕 #Happy	joy
FML. Thank God that was only a dream #Scared	fear
Great goal Cesc and what a lovely play by Alexis..#happy	joy
I can't believe I went out in public looking like this... #scary	fear
It is NOT acceptable to get your unmaintained trotters out just because it's sunny 😳 #gross	disgust
It’s your reaction to adversity, not the adversity itself; that determines how your life’s story will develop. - Dieter F. Uchdtorf #anxiety	fear
We won again! :) 4-3, 9 game winning streak. I'm the only coach on Monday #nervous	fear
Today's been the best day... finally had some luck. Got the job I wanted #buzzing #happy	joy
@swasan_forver why r u expecting sense from stupid, brainless, senseless people?they are #pathetic	sadness
Getting really positive feedback from a fellow songwriter you admire is really reassuring and awesome. #happy	joy
@champions2002 @TaylorBlakeWard Arte going cheap now? #surprise	surprise
@SeanRepublican @Independent_ie @ShareThis  at a time when the most vunerable are being told they have to make sacrifices #disgusted	disgust
Love when my biology professor calls a prion a decepticon shield #happy	joy
Got my car back! It’s all shiny and back to normal! #Happy	joy
@realDonaldTrump @LAE2429 Only a small percentage of Americans voted for you! Puttin is the one who got u here.God help us! #nightmare	fear
@Marta_Kuczynski nothing everyone in my life has shaped who I am and I would never risk getting the chance to have you in my life #happy	joy
A 9 mile wide asteroid basically restarted life on earth, that doesn't seem that big 🤔 #scary	fear
@bigjohnscott ps lots of the @Celebration_BFS gang wanna raise money 4 @SATforfreedom with marathons etc #happy	joy
Just wanted to say hi to all the beliebers out there and to @justinbieber !!! #Happy	joy
I just watched the 1st season of College Boyfriends on YouTube it was so good can't wait till the next season! @_CBoyfriends13 #anxious	fear
@grl thanks for following! :) #happy	joy
Danny Fox playing in his 45th game for Forest, yet to seem him  play even half decent #terrible	fear
@SpeedwayBrian69 Agree mate, I was stuck in the cold for over two hours and my girlfriend is now very wet. #angry	anger
This is absolutely ridiculous. A major D-I program like Michigan can't find a FG kicker to save their lives. 3-missed FG's today.#Pathetic	sadness
I wish I had my own car. It's times like these when I miss the shit out of my Corolla. #feelingblue	sadness
Labour beat UKIP in a one on one parish(!) by-election and they think that's worthy of note? 80% of population doesn't vote UKIP! #shock	surprise
I waited for an hour and was then told that I didn't have to. And now I'm so hungry. #angry	anger
Coincidence...I think not 😂😂😂 #Pathetic	sadness
When chase tells you someone knocked on our door at 1 o'clock in the morning 😳😳😳😳😳 #scared	fear
@_sleepingwild_ Hey Great read, thanks for sharing! - and yes, I made it!! #happy	joy
if you'vE nvr had a panic attack, u hav no idEa. #anxiEty	fear
I urge every American to watch Food, Inc. #disgusted	disgust
Stevie costs them another game #billsmafia. #awful	sadness
Music. Photoshop. Indesign. Illustrator. Coffee. Strangely contented even though it is Friday night and I'm in the office.... #happy	joy
Bobby brown on the today show #failure #sad #pathetic	sadness
Never thought I would be able to drift in my dads truck, but I did :) #happy	joy
Sick and tired of wanting people you can't have or someone that just won't give you the time of day ima great girl get to know me#happy	joy
@CapehartJ more than 1/2 have deplorable beliefs. How could a non racist follow him? Really, how? I believe they all are racists #deplorable	sadness
One more day until the weekend! Needed time to relax and just have fun for a few days. #happy	joy
Badders and a lovely catch up with ma girl this afternoon #happy	joy
"@StefanMolyneux @BreitbartNews 
Obama said the same thing and promoted the FEMA app. 
#Scary"	fear
Good morning!! Today is going to be a great a day. #happy	joy
Did a fitness test today and had such an improvement in the last month, its insane :) #happy	joy
It's really not even funny how much I don't like you. #Gross	disgust
I'm ready to see what this fall has in store #happy	joy
@tonyschwartz  No peace until Hillary is elected. I'm completely consumed by it and it's starting to effect all aspects of my life. #anxiety	fear
When I'm finally given the chance I think so many people are going to be shocked at my ability! #cantwait	anticipation
I love when my mam gives me days off!!:) #happy	joy
OMG !! BAC+2 : DONE ! #happy	joy
@HlLLARY He said all of those in his speech! 😂😂 Nice try though. He cares about people rather than Hillary that exploits for votes #shameful	sadness
It feels good to be off from work for the next 5 days, that gives me time to rest myself and focus on my book projects I'm working on #happy	joy
I almost choked to death #scary	fear
This is how I like my friday to be...#happy	joy
Making some mac and cheese!!!! #Happy	joy
Spending time with my nephew Joshua is the best :) #happy	joy
"I saw a woman wearing a sweat shirt with “Guess” on it…so I said “Implants?”
#Sorry"	sadness
Loving all the Friday tweets! #ff @TheWanNonly @Lynnejoe @Iarfhlaith Have a great day! #happy	joy
I saw a bunny merrily frolicking in a field while on the bus! #happy	joy
@iteachoneofu ain't it sad that HRC spent 30x what he has &amp; she tied? Whats that say? That many stupid ppl or she just that bad? #pathetic	sadness
Got Saturday night off :) now hoping Ana can get it off too so we can go to Fright Fest :) 👻 #Happy	joy
gonna start a new rabbit diet, nothing but like wheat and carrots and shit like that. #gross	disgust
@ljcwii how easy is it to do it to someone who really isn't aware.  #angry	anger
@CNN @MSNBC The Trump Republican Party will stop at NOTHING to support DT a racist bigot. They pln to go aft Juanita Broaddrick. #deplorable	sadness
I dislike VDOT. Why do you choose 9 pm to stop traffic versus 11 pm when people are less likely to be driving?? #angry	anger
@RealJamesWoods yesterday she didn't even cover her mouth. Right into the microphone. Wet yucky cough. #gross	disgust
#BaltimoreOrioles plan to play game without audience or fans in attendance. Are we getting #Paranoid or just fed up with #Fans ? #FEAR	fear
Already over this day... #disgusted	disgust
@PAOnTheMic @WolvesRadio I still like our chances! #Faith	trust
graduation is in 4 months and 9 days. #fuckyea #cantwait	anticipation
Can't believe someone jus stole ma clothes... #angry	anger
"MLB analysts having a jolly old time over @AROD most unprofessional asshole moments...
#Pathetic"	sadness
Wow my brother sucks at making eggs #gross	disgust
"Wondering when he will text you 
#anxious"	fear
@Zoe_A_Kilcourse battery went out on me in hour 2 of a 12 hour shift left alone in a building with nothing but my thoughts #scary	fear
Damn I really like have a down ass chic whos like my bestfriend didnt think it was possible...#surprised	surprise
Getting the grill ready for some wings, burgers, and lamb chops! #yummy #summertime #happy	joy
"""Dont ever ever breakaway.. where there's a will oh there's a way.. it's not over, its not over yet."" This song does wonders! #Unpredictable"	surprise
alexaameow (♔∆l€✖∆ J∆♬€♔) - I love the summer #alwaysgotstacks #tanashell #happy	joy
Love life, loving my fam, and trusting Gods plan. #faith	trust
Only have one lesson today :) #happy	joy
having the best luck today &gt;&gt; #blessed #happy	joy
@SoulStallion I had some Asian food in the fridge #satisfied	joy
What a beautiful day for home visits in sunny Gloucestershire, everyone is smiling #happy	joy
@dominos_india Hey, I placed an order for one pizza almost an hour back. No confirmation call or traces of delivery yet! #PissedOff	anger
@DineshDSouza @realDonaldTrump WOW. What a deplorable comment. You just got put in your own hate-filled, fear-mongering basket. #deplorable	sadness
"Had a great day skating with @of_whales Jorge, and Kiki 
#Bossed #Happy"	joy
I can't be doin this homework anymore.. I'm falling asleep sitting up. Night tweeties! #happy	joy
@joakimsoria Piece of shit. You are a tanker. #pathetic	sadness
@Sid_Seixeiro ... He assassinates Samurai...? #nonis #scary	fear
How can you guys have people working at your stores that don't understand English @MTNza @MTNzaService #shocking	fear
not right happy about walking up the church yard on my own #scared	fear
today starts #euro2012 in ukraine and poland #happy	joy
"hello DECEMBER:)))))
pls. be good to me hahah. 
#happy"	joy
I'm in love with you ♥ #happy	joy
Downloading the album now yay #happy	joy
home and aways back on soon yay #happy	joy
Just got my tickets for J.cole!! 😊 #happy	joy
i just unfollowed a person on tumblr for posting pics of rihanna naked. #gross	disgust
@GenderRebel42 @pluraltransgirl @MsBlaireWhite a comp sci major with shitty opinions on life and politics. #shocked	surprise
@SteveBuzzaGolf Your vids are really enjoyable but I just cannot watch them coz of the 'thanks for checking out the vid....'. #sorry	sadness
Dancing around in Superdrug because @beanstoast came on shuffle #happy	joy
@BrothersBar_KU you have been my bar of choice for 2+ years, but after the quality of tonight's DJ we're going to try someplace new #Sorry	sadness
Left it all out there. Its in God's hands now #faith	trust
My house is full of kids toys, bouncers, play mats, playpen,dolls, blankets yupp I have two kids n love it!!!! #happy	joy
It's a game why ya'll getting so mad? lol. Ridiculous. Just proves there's always negative people hating on people's fun/happiness. #bitter	anger
@RayWhiteGroup the stress this company has caused us is unbearable!!! #horrendous	fear
@Expedia My middle name was spelt wrong and I could not change it or get a refund for my ticket. Had to buy a new one. #terrible	fear
@JohnScarce So I was chilling with a friend in the woods and we were exploring and we got shot at by this dude we don't know #scared	fear
Everytime I pass thru Gisborne, I think of Jill. Everytime I pass the Bridal Shop on Sydney Rd I think of Jill. @ABCConviction #Conviction	trust
@easyJet NOT happy with customer services after a complaint, your CS confirmed you owe me money.. Why haven't you responded? #AWFUL	sadness
.211  .160  .063 are the 7, 8 &amp; 9 batters in our lineup. They are the best we have? They deserve to be in the big leagues? #terrible	fear
Might not see any celebs but won a snuggie and a travel pillow!! #happy	joy
So busy and distracted today I actually forgot to eat my bag of crisps. #shock	surprise
Okay, I'm ready to get a big floofy dog, move into the mountains, and never talk to another person again. #Anxiety	fear
Just called trackkkk... It's opennnn againn :) #happy	joy
"Life can be taken at any moment. Any day. Anywhere. 
#thankful #faith"	trust
@CarmenL27018925 @seanhannity @newtgingrich @AllenWest @realDonaldTrump I rather an unpolished patriot than a smiling traitor #Deplorable	sadness
Fucking bank ! Fucking website ! #Angry	anger
SOPHIE IS SO CUTE. #conviction	trust
First year ever that my mom didn't get a picture of me on the first day of school #sad #weird #sorry	sadness
got a surprise txt from @High_OnLyfe_ #Happy	joy
Lasagne a success. Happy. Even got a rating of 'good' from stepfather which generally means amazing! #happy	joy
"@CrossCountryUK £136.70 for a 1st class single from New St to Leeds. No food and only an awful cup of ""complementary"" coffee! #shameful"	sadness
Gonna try and go with out the boot tonight 😬😖👢 #scared	fear
After a week, 18 texts, 156 emails, and some odd number of other stuff.. Ahh, I'm glad to have my phone back #happy	joy
Damn, somehow I still smell weed from the parade. It smelled so bad. #horrible	fear
Hahaha initiation is tomorrow.. I've gone 4 years avoiding it.. Not tomorrow 😭😭 #fear	fear
@love_holy_torah  They are an embarrassment!!!! #shameful 🔯🇮🇱	sadness
@MOBOAwards @OfficialChip What a ridiculous choice! @Skepta @Wretch32 @officialgiggs or @TheRealKano were the respectable choices #shameful	sadness
@BonnorCrush he's more than half way there.. #terrible	fear
"you know yesterday I saw two big fat bikers having sex in the woods....how am i supposed to CHIP with that going on?!
 #happy"	joy
"getting together with the girls ina bit to get ready for party tonight
#cantwait"	anticipation
@TescoHeswall just been overcharged at till. Went to customer services . No apology or offer just a poor surly response from staff.#angry	anger
Sipping wine with the fam enjoying myself...... #happy	joy
You make me laugh, when I don't even want to smile.&lt;3. #happy	joy
At last the gas is back on :)  #happy	joy
I seen someone today with there eyebrows drawn on, they walked round all day looking #surprised	surprise
@anbujohn now using #airtel 2g Rs.50 1gb 20 days #rock 's #happy	joy
Im so lucky to have him(: #happy	joy
The best thing about this Bears season is that it's now finally over. #horrible	fear
@tonycat83 nice pic that tony lad.Looks like you've settled in nicely there.#happy	joy
I'm done and I'm not changin my mind #sorry	sadness
A PACKED Friday night 4 carriage train at Haywords Heath curtesy of @SouthernRailUK #nightmare	fear
You're a disgusting man whore who I'd love more than to punch in the face. Can't take the shit you say back. Ever. #NeverForget #Disgusted	disgust
Who do you think you are! #angry	anger
Very soft move by Hamburg to call out our girls instead of the boys #scared	fear
Our suspicion that a rat's been living in the garage was confirmed today - when D saw it jump out of my car. Yea. #grosssss	disgust
Catch up with a bestie today now chilling at the boyfriends :) #Happy	joy
@BarackObama so people can sue countries now then africa should sue youre nation for slavery and kidnapping #pathetic	sadness
@KicchaSudeep varasdara trailer comes btwn little champs prog. Jus imagin how it feels 4 sml childrn watchin it.. #scary	fear
"""@SayingsForGirls: Find the guy who treats you like you're his princess ♥"" already did!  #smiling"	joy
Today somebody drop my backback today in physics and my phone was in there now i have this huge-ass crack on my phone &gt;_&lt; #angry	anger
"@JACKIEBEAT @Naked_Sword 
13 Years in the Making!!
#ScaredStiff"	fear
Hmmmmm boring ass nite tahah soup'd ass ish rite here ny1 wnna kickixt hmu ........... #sadly	sadness
Didn't lose my ootp league and I am back like Windows 10 never happened. #happy	joy
Eating some bombbb pozole :D #happy	joy
Ok so I lied about the music dropping last night. Definitely tonight. 😊 #Sorry	sadness
i never knew words can make everything better. even something as simple as being called beautiful.#happy	joy
Fuck them Fuck this shit Hope the son of a bitch is thrilled #angry	anger
@MarillionOnline Thanks for the download (excellent customer service). Just listened to it for the first time. It's stunning. #FEAR	fear
What a game!! #Vikingsaregood #intheplayoffs #happy	joy
Just got my hair dyed , was trying to get rid of my ginger but when it was washed out looked like someone had been stabbed #scared	fear
@mrtom3560 @MrEdTrain We can only hope somebody had them &amp; that somebody sent them to @wikileaks before lawyers deleted them #Surprise	surprise
I'm so incredibly lucky to have such an amazing boy in my life #blessed #happy	joy
I love my life. My family and friends are perfect! #happy	joy
How did I forget that Billy Bush was 2nd cousin to George W and Jeb? The Trump audio doesn't reflect well on Billy either. #gross	disgust
#10thingsidrelive 9.) The other day when God told me to tell this stranger about Him. I didnt. But i would if i could do it over.. #fear	fear
@Malachi_miyagi i thought u were gonna go mad today, when you got taken out thought the hulk was gonna emmerge!! #angry	anger
@MarchettiMusic is so incredibly talented. Can't wait to be back in L.A. to meet with him about making my EP :) #inspired #determined #happy	joy
@RealJeremyNolt @eddiecarl4468 MSM stir all aspects of political and racial divide they have run riot over the years #disgraceful	sadness
Had a dream centipedes tried to eat me..I honestly woke up in tears #phobia	fear
Tonight was so perf. Graduation party, hangs at the bowling alley, pizza, and well.. :) #surprised	surprise
Honestly my life couldn't get any better than this 😊 #happy	joy
Mixed up 2 numbers in the card activation phone number for B of A... ended up calling an adult hotline. #surprise	surprise
@Toaster_Pastry that event has be shocking for the patient. #sorry	sadness
8am on Monday I'm gonna try and give ya 💯 insight on why my marriage failed so you can avoid the same mistakes. #nervous	fear
"Greeeeeat night.! @1Trevor_Bourne1 thanks for being the best/coolest date ever.! :) 
#AwesomeNight #GreatGuy #Happy"	joy
You know, I used to let you bother me, all those parties you now have without me, Im glad Im not there. Id rather be where I am now. #happy	joy
"brunch at Teller's today to celebrate 2 1/2 yrs w/ the bf! We've officially broken my record & hit my ""longest relationship"" point :) #happy"	joy
What's with all the great tunes on the radio today ? Mumbo number 5 puts me into such a great mood #happy	joy
this snow 😍 who wants to skip the day and play in it #legit #happy	joy
It Took Alot Of Bitches To Finally Find The One For Me #Happy	joy
Corps participants and staff are encouraged to grow in faith through daily spiritual practices, regular Bible study, and prayer. #faith	trust
@Hermes72946108 Trojan horse mixed in with the plight of real refugees #Horrible	fear
The reason why this election is stupid is because @realDonaldTrump just talks about @HillaryClinton and she does the same. #pathetic	sadness
This girl just shot both of her parents #terrible	fear
Interview at the Co Op tomorrow, and possible work experience in a Graphic Design firm next month. Being productive pays off. #happy	joy
@WestWingReport cant use the bully pulpit for victims of floods in NC #Deplorable	sadness
Can't wait to go out with some of the best people tomorrow night! #Happy	joy
Omw home, laughed so much todaaaay😂 #happy	joy
Sooooo can't wait for tomorrow😊💗 #cantwait	anticipation
1 more month!!!!! #birthday #16 #cantwait	anticipation
I'm seriously dying over here about these boho rep photos !!!!! The hair, makeup &amp; girls themselves make me want to cry !!! #happy	joy
Why did I rush to my car to listen to that last 8 minutes?! #Fuming	anger
Performing Tomorrow 😰 #Nervous	fear
@teddyb_h2o Prayers your way to a speedy and full recovery!  AP came back stronger than ever, you will too!  #Faith	trust
That moment when you're about to lose you hope. #Depressed	sadness
There had to be some communication today. Nothing. Tumbleweed @Coventry_City #shocking	fear
Can't wait to get exams out of way, the future is so exciting!😀 #happy	joy
Ten minutes untill the first #welshbloggers chat! #nervous	fear
Wow. The healthcare answers actually resemble somewhat of a real debate. #shocked	surprise
Christmas day wouldn't be complete w/o a breakfast of champs &amp; happy kids while surrounded by trash &amp; 24 hrs of A Christmas Story! #happy	joy
What's the deal with these monstrous moths that seem to be legit everywhere #Gross	disgust
Oh wow is there really an account bashing gpv kids #pathetic	sadness
How can you propose to someone without a real diamond ring! 😒💎 #shameful	sadness
✈🇬🇧🌎 #cantwait	anticipation
When people have glasses and their eyes are huge &lt;&lt;. #binocularass #scary	fear
@Uber @Uber_Support How about making a smoking vs non smoking ride option? I'd pay more to take the non smoking no doubt #gross	disgust
@JustaBreitGuy Remember the time we are meeting   @matisyahu on Sunday? #cantwait	anticipation
For the first time I cook my lunch alone :D #happy	joy
@HeavyHeavyd is so jelouse because no girls like him 😂😂😂😂 #bitter	anger
Tescos best not try and ruin christmas like they did last year when they ran out of mince pies when I tried to buy them. #disgusted	disgust
Relaxing and getting geared up for another day #happy	joy
I'm pretty sure there's a dead animal in my garage. I think I might just burn my whole house down instead of finding out what it is. #gross	disgust
Good game of volleyball with the youth tonight #happy	joy
it feels so good to be very productive! #happy	joy
This has been the weirdest/best past 24 hours of my life with my friends #banana #nogas #kimmie #caronwhilepumpinggas #Paul #HAPPY	joy
Bed… don't wanna go to school tomorrow #goodnighttwitter #sadly	sadness
you people seeming to stick by Kristen's side in these yrs n at the first fake shit turning ur backs at her,you just make me sick #disgusted	disgust
I can not stand living with boys . #disgusted	disgust
@taaylorjohnson always says the best goodnights! #happy	joy
@hopkins_11 @mikebairdMP I think you all should be put in front of a royal commission. Do u have any idea about reality? #shameful	sadness
Cute date night on the cards 👏 TGI Fridays with @samwilson91 followed by the movies! ❤️ #happy	joy
I love you @elameen36 you really make me happy boo xxx♥. #happy	joy
I told you today would be a good day. #Happy	joy
Kekwa bose ge Baleka AKA madam speaker a theetja Pleasure kutjwana coz e fokotja dintwa ka gae #Happy	joy
@JohnIsner we'll get it back. Will always be together with you! #faith	trust
That shit was sooo deep i his ass u could see his ass crack was sweating like ewwwww ￣︿￣ #Disgusted	disgust
sitting 4 the flag during the anthem is disrespectful 2 both I give him no credit, not as NFL player, person or American #disgraceful	sadness
Can't wait to see @whitneyshay96 tonight! #Happy	joy
Perfect end to a perfect weekend epic roast and #extremefishing #happy	joy
"Took Rimmer 43 seconds to ask the taxi driver ""You been busy tonight?"" #surprise"	surprise
The world doesn't need one more sad person! That's why I'm always smiling! Take a chance on happiness! #Smile #Happy	joy
I got a Louie bag from my aunt and uggs from my grams #happy	joy
Cuddle time with my love! #bestpartoftheday #happy	joy
Just so you know, if I don't talk when you see me in RL, it's not because I'm shy. It's just cause I don't wanna fucking talk to you. #sorry	sadness
@Kath_Devlin7 @SnapfishUK I hope you don't get dozens of feedback requests in German....#nightmare	fear
Baby boy arrived safe &amp; sound. 9lb 1oz . Another gorgeous addition to our family #happy	joy
On my way to see my boo. Then burn one wit my bitch kayla #happy	joy
Having to wear jeans tomorrow because its gonna be cold &lt;&lt;&lt;&lt; #angry 	anger
"Every time around this year my anxiety be on 10... FML right now
#anxiety"	fear
"@myearthgirl that, my friend would be an honor! Thanks for saying that..
Makes me feel good! #happy"	joy
All the feels right now. Too many feels. #braves #happy	joy
@Leah_OHalloran sorry i doubted you #surprised	surprise
@mightyneeks iono about you. But I think that's a good sign. HAHA! #win #happy	joy
@Deadspin u have a black president 4 the last 8 years, if u oppressed, tell him. Our servicemen fight 4 ur freedom. #Shameful	sadness
So much hate in this world and some people still support the idea of it! #disgusted	disgust
The bigger we believe, the more prayer makes sense, because we know it really will take God. #faith	trust
6 nail salons and 3 drugstores to find the perfect shade of coral polish #pathetic	sadness
@MattCross__ @CobaltAero I am schocked they had the cheek to acutally give you a date! Our 8hr delay flight was 25.7.16 and still 0! #fuming	anger
Всегда - #позитив #романтика #evening #flowers #happy	joy
@RJ_Balaji neenga engayeo poiteenga.bt not sure on good terms.Lakshmy reqstd N no of times,still hurtn n sayn its directors choice #pathetic	sadness
Things sure are lookin up for me #happy	joy
i rather just live with this cavity #dontwannagotothedentist #awful	sadness
@BBCNews the interview with terry walker regarding the death of George Michael... Appalling...why? `#Disgraceful	sadness
@aravosis @monkeypox0104 a majority of white people voted for Trump, if you're looking for scape goats. 53% of white women! #shocking	fear
This movie kinda trife lol but i like it #sadly	sadness
i don't care if you tell the whole world about what i said because you don't matter #HAPPY	joy
@BlizzardCSEU_EN getting really pissed off now as I've paid twice still unable to log in as it says expired #pissedoff	anger
Love it when @StephTyrrell_xo  offers to take me out for dinner #happy	joy
Be the 1st to get your autographed copy of The Faith Connection: Your Journey Starts with Knowing Yourself at my book launch 10/22 #faith	trust
@Independent Good Luck 2 them if they want 2 watch a blank screen my bet is they also do that in the Kitchen  watch the washing machine #Mad	anger
When u least expect it, it happens. #happy	joy
"@SammBam_7 
Got that right sammbam! #Happy"	joy
@football_wiz @5angelsfrankie @TIME Oh, I see. So instead U voted 4 the racist, bigot, pussy-grabbing con man, but U don't care #deplorable	sadness
@DPD_UK Don't tell me you're looking into my delivery problem, then completely ignore me #fuming	anger
@ThreeMileInnGos match day and you have one serving behind the bar #pathetic	sadness
Has a stature of limitations been set on when blame for Hillary losing election been set? Dead horse not beat enough yet? #Pathetic	sadness
@brownop31 I am getting requests to wear this top in session! #happy	joy
Just realised it is twelve months since we first started coming to @BCityChurch #happy	joy
@ScottGleftfoot @Joe_Smyth62 @danrogers08 @Mike_Houghton he didnt recognise trevor benjamins PR? #surprised	surprise
Cedar point all weekend wiff my love :) so much fun. #happy	joy
everything is going so well lately 😊#happy	joy
@FrockMeImFamous celebrate with seeing all you's on friday night #happy ☺	joy
Love the fact I got out of Indiana. Seeing the world with my love and I got my dream job(: worked my ads off for this. #payoff #happy	joy
Aaaaaa! Just sold an original painting! One of my women paintings! Aaaaaah! #happy	joy
Got my new glasses backpack and eyeshadow palate. #happy	joy
Just got stopped at a DUI check point😳 #scary	fear
Never captivate yourself in a #job from nine to five just to stay alive - Beyoncé :) it should never be a #job - enjoy a #career #no #fear	fear
Woke up with all my clothing on #surprised	surprise
It's not the same voice when i saw this movie at the first time.. #Sadly	sadness
@FL4TRUMPDOTCOM @realDonaldTrump @bigboater88 @TrumpFL @Carolde @Miami4Trump @MIAMIforTRUMP We are ready to roll #Deplorable	sadness
I want to be 5 again #carefree #happy	joy
so nice to have someone make me smile #happy	joy
